step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
90,0,D_W0_R3,W0,R3,ec1aa25e-f294-4d83-8f60-9420083e1160,0.004662517312681302,0.004662517312681302,3713,4021.5732000069693,1415,383,2.934982332155477,643,0.002943,3229,1455,2846,943,383,512,36772.311,0.0,False,0.65,0.75,"{""retrieval_latency_ms"": 15812.251600000309, ""interaction_class"": ""Unknown""}"
91,1,D_W0_R3,W0,R3,ab77d04f-3ab9-410f-aa9a-a20e0f60fe60,0.0023749998945277184,0.0023749998945277184,4051,4559.918099985225,1317,340,3.4085041761579347,727,0.00216,3216,1350,2876,986,340,364,16362.174,0.0,False,0.65,0.75,"{""retrieval_latency_ms"": 392.5990000134334, ""interaction_class"": ""Unknown""}"
92,2,D_W0_R3,W0,R3,5f810668-01f2-4cb7-af00-a374e4337691,0.002125001628883183,0.002125001628883183,3133,8341.172299988102,1537,449,2.288223812621991,479,0.002084,2980,1181,2531,854,449,327,21371.104,0.0,False,0.45,0.25,"{""retrieval_latency_ms"": 388.68440000806004, ""interaction_class"": ""Unknown""}"
93,3,D_W0_R3,W0,R3,44edcbc3-b017-4f39-a837-20d212b8c683,0.002112505171680823,0.002112505171680823,3633,4444.290599989472,2596,630,1.5712634822804314,282,0.00239,3293,1187,2663,835,630,352,17344.114,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 363.1372999807354, ""interaction_class"": ""Unknown""}"
94,4,D_W0_R3,W0,R3,81037e20-9de9-49d4-a8e0-c951e531f539,0.002012500772252679,0.002012500772252679,3879,4805.974900024012,2963,860,1.449881876476544,246,0.002465,3790,1343,2930,1022,860,321,19829.009,0.0,False,0.65,1.0,"{""retrieval_latency_ms"": 379.74239999311976, ""interaction_class"": ""Unknown""}"
95,5,D_W0_R3,W0,R3,4305945a-fbbf-4bd5-857d-c93ae1cbc0c3,0.002349996066186577,0.002349996066186577,3015,3459.560200019041,3233,872,1.0547479121558923,-19,0.002192,3544,1036,2672,772,872,264,16002.7,0.0,False,0.95,1.0,"{""retrieval_latency_ms"": 396.7226999811828, ""interaction_class"": ""Unknown""}"
96,6,D_W0_R3,W0,R3,da149a45-030f-4ff5-89ca-467647f09062,0.0032999996619764715,0.0032999996619764715,2865,2545.6669999985024,1389,362,2.3722102231821456,412,0.001577,2866,941,2504,698,362,243,13866.33,0.0,False,0.6,0.75,"{""retrieval_latency_ms"": 421.5113999962341, ""interaction_class"": ""Unknown""}"
97,7,D_W0_R3,W0,R3,c95a48cf-e3ea-4040-8e42-1af1ec32b22e,0.002212509571108967,0.002212509571108967,4787,3554.7627999912947,2366,640,2.2485207100591715,729,0.0032,3580,1791,2940,1279,640,512,16867.296,0.0,False,0.55,1.0,"{""retrieval_latency_ms"": 411.07060000649653, ""interaction_class"": ""Unknown""}"
98,8,D_W0_R3,W0,R3,781bdf43-697d-47ea-a946-510188032775,0.0018374994397163391,0.0018374994397163391,3485,6673.935700004222,3672,927,1.065359477124183,-8,0.003487,3658,1350,2731,838,927,512,18426.867,0.0,False,0.95,1.0,"{""retrieval_latency_ms"": 319.30929998634383, ""interaction_class"": ""Unknown""}"
99,9,D_W0_R3,W0,R3,e3ba6fd1-32c2-44c2-a049-a6b5e8b75a5d,0.00241250018007122,0.00241250018007122,3888,3837.0501000026707,679,192,6.285714285714286,728,0.001772,2926,1155,2734,839,192,316,17272.637,0.0,False,0.45,1.0,"{""retrieval_latency_ms"": 382.32410000637174, ""interaction_class"": ""Unknown""}"
100,10,D_W0_R3,W0,R3,7830d9e5-627a-4810-9c70-96da75a875ec,0.0018999999156221747,0.0018999999156221747,3329,4500.196999986656,2632,666,1.4145136778115501,231,0.002441,3271,1173,2605,818,666,355,17244.836,0.0,False,0.55,0.75,"{""retrieval_latency_ms"": 354.6091000025626, ""interaction_class"": ""Unknown""}"
101,11,D_W0_R3,W0,R3,f5516ba3-ab67-416a-aec6-e103262a0a5d,0.002037500962615013,0.002037500962615013,3346,3943.4761999873444,2505,699,1.513373253493014,245,0.002524,3467,1225,2768,860,699,365,16294.516,0.0,False,0.65,1.0,"{""retrieval_latency_ms"": 398.5130999935791, ""interaction_class"": ""Unknown""}"
102,12,D_W0_R3,W0,R3,94aae9fc-b8c2-4453-b3f1-e97944685cb1,0.0024750006559770554,0.0024750006559770554,3552,5135.526100028073,2571,628,1.5515363671723066,263,0.002958,3198,1282,2570,816,628,466,17308.997,0.0,False,0.75,1.0,"{""retrieval_latency_ms"": 380.0922999798786, ""interaction_class"": ""Unknown""}"
103,13,D_W0_R3,W0,R3,479a0a41-d68a-453b-81eb-07baa2ee12c8,0.0021000014385208488,0.0021000014385208488,3851,4593.126599997049,1826,451,2.3214676889375685,481,0.002441,3166,1249,2715,851,451,398,19947.515,0.0,False,0.45,1.0,"{""retrieval_latency_ms"": 363.46409999532625, ""interaction_class"": ""Unknown""}"
104,14,D_W0_R3,W0,R3,f80bbdf8-4db3-43ca-ae6c-f479ea0ab227,0.0019499966583680362,0.0019499966583680362,3551,5564.7325000027195,2220,591,1.7765765765765766,335,0.002806,3210,1293,2619,850,591,443,20016.174,0.0,False,0.65,1.0,"{""retrieval_latency_ms"": 379.6604000090156, ""interaction_class"": ""Unknown""}"
105,15,D_W0_R3,W0,R3,7e6f6848-743c-424c-9763-7a94f5e56de9,0.00214999818126671,0.00214999818126671,3366,3572.46289998875,2452,605,1.5407830342577489,242,0.00207,3078,1067,2473,774,605,293,15381.471,0.0,False,0.42,1.0,"{""retrieval_latency_ms"": 353.13120001228526, ""interaction_class"": ""Unknown""}"
106,16,D_W0_R3,W0,R3,2a55ca7a-b1e6-439a-b76d-cd4be2457878,0.001925003743963316,0.001925003743963316,3557,2724.325100018177,1775,486,2.2461971830985914,473,0.001521,3238,1087,2752,880,486,207,15690.032,0.0,False,0.35,0.5,"{""retrieval_latency_ms"": 392.3173999937717, ""interaction_class"": ""Unknown""}"
107,17,D_W0_R3,W0,R3,32721461-f93a-447d-8ce4-6fbd6fb0e5e1,0.004600002284860238,0.004600002284860238,3477,2439.624799997546,3435,870,1.1304221251819504,43,0.00262,3603,1181,2733,831,870,350,14928.01,0.0,False,0.85,0.0,"{""retrieval_latency_ms"": 378.22790001519024, ""interaction_class"": ""Unknown""}"
108,18,D_W0_R3,W0,R3,2a899543-51e4-4fa3-a0db-da4cd82947a3,0.0024500041035935283,0.0024500041035935283,3733,4734.767499990994,1815,450,2.2732782369146007,477,0.00203,3145,1164,2695,848,450,316,18205.107,0.0,False,0.45,1.0,"{""retrieval_latency_ms"": 354.4794999761507, ""interaction_class"": ""Unknown""}"
109,19,D_W0_R3,W0,R3,b72af43c-d00d-4c87-9730-af1b200165e5,0.003562498022802174,0.003562498022802174,3676,3886.259199993219,846,230,4.832151300236407,730,0.002035,3000,1242,2770,881,230,361,15804.828,0.0,False,0.45,1.0,"{""retrieval_latency_ms"": 391.09499999904074, ""interaction_class"": ""Unknown""}"
110,20,D_W0_R3,W0,R3,7295e4b6-deba-4be8-b903-e4b5bc8ca35f,0.002112497895723209,0.002112497895723209,3526,4118.412500014529,1396,358,2.822349570200573,515,0.002238,2977,1170,2619,794,358,376,15779.444,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 385.37400000495836, ""interaction_class"": ""Unknown""}"
111,21,D_W0_R3,W0,R3,9ebe3e58-e86e-4a5b-b35a-8aff5907f099,0.0022999993234407157,0.0022999993234407157,3576,4504.768000013428,3273,884,1.2221203788573174,121,0.003444,3695,1437,2811,925,884,512,17949.425,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 400.7852000067942, ""interaction_class"": ""Unknown""}"
112,22,D_W0_R3,W0,R3,163de25d-89ef-4c9f-992c-e217c97130c6,0.003549997927621007,0.003549997927621007,4554,3542.925199988531,2307,637,2.1837884698742958,731,0.003197,3567,1790,2930,1278,637,512,17234.841,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 401.4383999747224, ""interaction_class"": ""Unknown""}"
113,23,D_W0_R3,W0,R3,359312fb-d3c3-4fe7-8947-5fced118efd3,0.0026874986360780895,0.0026874986360780895,4385,4687.654499983182,1985,639,2.4508816120906802,732,0.003199,3581,1792,2942,1280,639,512,21560.673,0.0,False,0.65,1.0,"{""retrieval_latency_ms"": 333.0392000207212, ""interaction_class"": ""Unknown""}"
114,24,D_W0_R3,W0,R3,47c15dd6-5369-4a0b-9213-a5f9fb81cf18,0.0031625022529624403,0.0031625022529624403,3238,4819.146800000453,2232,628,1.6241039426523298,245,0.003038,3197,1279,2569,797,628,482,17094.604,0.0,False,0.75,1.0,"{""retrieval_latency_ms"": 375.56479999329895, ""interaction_class"": ""Unknown""}"
115,25,D_W0_R3,W0,R3,9b64e799-dff9-4aea-84c6-3c6fb42cbe2a,0.0067499968281481415,0.0067499968281481415,4534,3856.18259999319,2309,631,2.1745344304893894,724,0.003191,3533,1786,2902,1274,631,512,14963.58,0.0,False,0.57,0.75,"{""retrieval_latency_ms"": 360.14989999239333, ""interaction_class"": ""Unknown""}"
116,26,D_W0_R3,W0,R3,bf8a63f9-1556-432b-8970-f108266ccf1c,0.002962497092084959,0.002962497092084959,3657,6063.888899981976,2241,619,1.8121374386434628,434,0.003179,3497,1482,2878,970,619,512,20060.205,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 400.89039999293163, ""interaction_class"": ""Unknown""}"
117,27,D_W0_R3,W0,R3,f9582883-527a-45a4-81d0-192588e292a7,0.0031874951673671603,0.0031874951673671603,3583,4614.888899988728,1510,377,2.6364238410596026,480,0.002382,2877,1183,2500,782,377,401,17303.951,0.0,False,0.35,0.5,"{""retrieval_latency_ms"": 347.05789998406544, ""interaction_class"": ""Unknown""}"
118,28,D_W0_R3,W0,R3,104839ae-b96b-445a-9f81-f3ceb3d4e95a,0.0021375053620431572,0.0021375053620431572,3763,4611.071200022707,2528,620,1.6558544303797469,284,0.002415,3324,1182,2704,823,620,359,18450.263,0.0,False,0.45,0.75,"{""retrieval_latency_ms"": 364.3463999906089, ""interaction_class"": ""Unknown""}"
119,29,D_W0_R3,W0,R3,213557cf-3bfd-4ae9-83a2-8ba868bab806,0.0020874977053608745,0.0020874977053608745,3567,4152.537400019355,2341,632,1.6958564715933362,344,0.003192,3428,1405,2796,893,632,512,16479.241,0.0,False,0.75,0.75,"{""retrieval_latency_ms"": 399.81600001920015, ""interaction_class"": ""Unknown""}"
120,0,D_W0_R4,W0,R4,d7e5bece-156e-47d7-8599-8c8e13850fda,0.0025749977794475853,0.0025749977794475853,3937,8362.967099994421,3412,801,1.2716881594372802,162,0.002326,3449,1181,2648,876,801,305,29248.414,0.0,False,0.92,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
121,1,D_W0_R4,W0,R4,36d41ed2-3c4b-4576-b090-1f2b5056d9a4,0.0025874978746287525,0.0025874978746287525,4141,4604.785900010029,3606,1015,1.271769273433167,214,0.00308,3949,1543,2934,1130,1015,413,23799.244,0.0,False,0.75,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
122,2,D_W0_R4,W0,R4,147bab6e-f519-4349-9143-4f673477637a,0.0029999937396496534,0.0029999937396496534,3589,4585.092199995415,2792,662,1.4455587392550144,272,0.002697,3406,1245,2744,838,662,407,23436.529,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
123,3,D_W0_R4,W0,R4,421d0201-1197-4e51-8c67-0fb6e644fd63,0.0020500083337537944,0.0020500083337537944,4754,5612.3269999807235,3981,1165,1.3099723687515699,218,0.003725,4103,1792,2938,1280,1165,512,28472.172,0.0,False,0.73,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
124,4,D_W0_R4,W0,R4,4db45482-9112-4e69-826d-873950ffddac,0.002037497324636206,0.002037497324636206,4697,3522.451299999375,4181,1164,1.2384596986366898,218,0.003724,4097,1792,2933,1280,1164,512,20289.059,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
125,5,D_W0_R4,W0,R4,ab70dd0b-e2df-4f17-85aa-b6c36a2b4c08,0.004049994458910078,0.004049994458910078,3181,4902.2964000178035,2659,695,1.3576532531026702,216,0.002655,3410,1210,2715,818,695,392,25678.967,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
126,6,D_W0_R4,W0,R4,bf2997d4-d1f7-483d-9b37-d9d325a44595,0.003137498424621299,0.003137498424621299,2837,4357.153500022832,2245,573,1.4329621380846325,184,0.001913,2962,942,2389,674,573,268,20084.44,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
127,7,D_W0_R4,W0,R4,82987118-0b06-4317-9101-204b66b605df,0.00212500526686199,0.00212500526686199,3491,4168.914800015045,2957,683,1.314169766655394,170,0.002253,3211,1081,2528,767,683,314,23175.592,0.0,False,0.35,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
128,8,D_W0_R4,W0,R4,ebfcab80-7c32-4fa2-9103-4397163845ed,0.0020999978005420417,0.0020999978005420417,3437,5762.443799991161,2912,810,1.3111263736263736,157,0.002985,3449,1314,2639,879,810,435,22869.726,0.0,False,0.95,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
129,9,D_W0_R4,W0,R4,d0d0b7f7-f0f6-440b-8950-83d4e620b993,0.002937500539701432,0.002937500539701432,4847,5341.456199996173,4357,1097,1.2237778287812715,212,0.003287,4017,1651,2920,1213,1097,438,25846.331,0.0,False,0.92,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
130,10,D_W0_R4,W0,R4,120cbb46-0dca-4dd9-9cc5-1fa25a025d5a,0.0019749968487303704,0.0019749968487303704,2799,3553.9144000213128,2341,608,1.3861597607859888,272,0.001938,3164,1054,2556,788,608,266,16382.876,0.0,False,0.5,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
131,11,D_W0_R4,W0,R4,fef7a3bf-5d2a-4405-86c6-52c459904e74,0.002149994543287903,0.002149994543287903,3774,3411.5402000024915,3226,738,1.2938623682579045,206,0.001983,3426,1105,2688,856,738,249,18898.76,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
132,12,D_W0_R4,W0,R4,57ddfb68-2bcb-46b3-b0d6-7075c2ed6eae,0.0031000054150354117,0.0031000054150354117,3834,4533.364200004144,3350,810,1.2880597014925372,201,0.00279,3629,1313,2819,917,810,396,23297.756,0.0,False,0.72,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
133,13,D_W0_R4,W0,R4,14c90137-21a8-4bcb-8b66-b4646fde9c6a,0.0022625026758760214,0.0022625026758760214,3829,4069.0604000119492,3141,812,1.344157911493155,197,0.002522,3614,1260,2802,918,812,342,20101.747,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
134,14,D_W0_R4,W0,R4,2b3ced22-8cd9-43e5-81af-85c7ddc0058b,0.001824999344535172,0.001824999344535172,3727,4827.331000007689,3054,777,1.3510150622134904,201,0.002872,3562,1303,2785,884,777,419,21342.447,0.0,False,0.92,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
135,15,D_W0_R4,W0,R4,dadfb566-f7c9-4ecc-af6f-165c625343e6,0.002224995114374906,0.002224995114374906,4534,3766.0286000173073,4015,1179,1.250560398505604,205,0.003739,4121,1792,2942,1280,1179,512,22787.204,0.0,False,0.95,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
136,16,D_W0_R4,W0,R4,75593cec-ccdb-4a97-aff0-764312143497,0.003312507033115253,0.003312507033115253,4783,4632.011899986537,4016,1095,1.323207171314741,284,0.003655,4024,1791,2929,1279,1095,512,22448.372,0.0,False,0.95,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
137,17,D_W0_R4,W0,R4,25edeec8-e557-4ade-b94e-0e994a8b4cb3,0.004949997673975304,0.004949997673975304,2584,2915.137199976016,2065,537,1.446004842615012,241,0.001857,3032,950,2495,686,537,264,22848.882,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
138,18,D_W0_R4,W0,R4,2b60861b-a582-4dbc-933a-67647a64af0c,0.0017874990589916706,0.0017874990589916706,2954,4290.45679999399,2578,726,1.3114817688130334,187,0.002451,3314,1168,2588,823,726,345,20358.136,0.0,False,0.45,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
139,19,D_W0_R4,W0,R4,0d6659f8-919e-4a90-9151-e233e7016c42,0.0029000038921367377,0.0029000038921367377,3476,7139.984200010076,3101,731,1.2518542405675588,150,0.002891,3259,1220,2528,788,731,432,24464.97,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
140,20,D_W0_R4,W0,R4,dc27defb-4f18-4f55-b56b-036483e323ce,0.002024997229455039,0.002024997229455039,3288,3993.0316999962088,2870,723,1.2905923344947736,182,0.002453,3375,1163,2652,817,723,346,20161.78,0.0,False,0.82,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
141,21,D_W0_R4,W0,R4,4304ea3d-64cf-4dd4-9d95-7ddf81568718,0.0036000092222820967,0.0036000092222820967,4024,5835.165300028166,3365,888,1.3227340267459138,203,0.003243,3792,1466,2904,995,888,471,25326.603,0.0,False,0.78,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
142,22,D_W0_R4,W0,R4,f1b4fab5-454a-4a7f-affd-686dd75eb2af,0.0020874977053608745,0.0020874977053608745,3302,5244.449899997562,2656,767,1.404367469879518,256,0.002777,3596,1332,2829,930,767,402,22478.27,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
143,23,D_W0_R4,W0,R4,09580d2e-b4f3-49af-ab02-1403fd288d88,0.003337499947519973,0.003337499947519973,3510,3777.2148000076413,2822,725,1.3936924167257265,213,0.002335,3471,1165,2746,843,725,322,20600.625,0.0,False,0.92,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
144,24,D_W0_R4,W0,R4,d30507b5-1517-4e06-b4bb-4149d37dda65,0.00224999530473724,0.00224999530473724,4229,6211.05610000086,3642,1005,1.2872048325096102,219,0.003565,3937,1639,2932,1127,1005,512,23954.556,0.0,False,0.92,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
145,25,D_W0_R4,W0,R4,65e1144f-8fe4-4036-9de4-36f55ca1ed55,0.0038124962884467095,0.0038124962884467095,3646,5360.546799987787,3062,756,1.3442194644023513,217,0.002916,3541,1309,2785,877,756,432,25216.214,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
146,26,D_W0_R4,W0,R4,6e46a61b-d299-4429-8993-94f6cc0bd3a3,0.006475005648098886,0.006475005648098886,3908,5424.202399997739,3084,741,1.3929961089494163,230,0.002656,3513,1260,2772,877,741,383,22622.498,0.0,False,0.65,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
147,27,D_W0_R4,W0,R4,02dc98a9-55de-4cc1-9a80-e2dea58ae100,0.001937496563186869,0.001937496563186869,3820,5066.290999995545,3261,790,1.2986813860778903,204,0.002805,3587,1303,2797,900,790,403,21768.463,0.0,False,0.65,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
148,28,D_W0_R4,W0,R4,03f6bea4-06b5-4f33-a270-40cc7fbfb7c3,0.002625001798151061,0.002625001798151061,3291,3724.799800023902,2736,732,1.3527046783625731,178,0.002347,3311,1145,2579,822,732,323,19891.811,0.0,False,0.85,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
149,29,D_W0_R4,W0,R4,c76e8018-6c43-4329-ade3-1053a3dfe9a6,0.004049998096888885,0.004049998096888885,3574,4397.4500999902375,3074,695,1.3061158100195185,208,0.00256,3348,1182,2653,809,695,373,24902.74,0.0,False,0.75,1.0,"{""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
150,0,D_W1_R0,W1,R0,f872042c-8458-4849-a4dc-b84c54bc92e7,1.1862625033245422,0.007450005796272308,3735,3557.426299987128,4232,905,1.0,0,0.00224,3622,1104,2717,837,905,267,15407.855,0.0,False,1.0,0.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
151,1,D_W1_R0,W1,R0,0503ea62-06c1-413a-8725-306d3e1ed721,0.9397124958923087,0.015425001038238406,3158,3732.7832000155468,3648,839,1.0,0,0.002229,3502,1052,2663,774,839,278,14371.253,0.0,False,0.95,0.25,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
152,2,D_W1_R0,W1,R0,3682a114-8017-4d5a-a7e4-b8da38ac033a,1.1356499926478136,0.006250003934837878,3570,3296.600200003013,4047,868,1.0,0,0.002198,3507,1066,2639,800,868,266,14255.125,0.0,False,1.0,0.25,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
153,3,D_W1_R0,W1,R0,972b439b-be8a-4050-974b-c662701b4acd,1.2431999966793228,0.01619999238755554,3207,3887.2620000038296,3780,988,1.0,0,0.002358,3802,1196,2814,922,988,274,14143.635,0.0,False,1.0,0.75,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
154,4,D_W1_R0,W1,R0,955f8049-0a50-4c96-a20d-63781f8c7626,0.8856250024109613,0.008400005754083395,3450,3899.808399990434,3902,889,1.0,0,0.002439,3614,1130,2725,820,889,310,20109.232,0.0,False,1.0,0.25,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
155,5,D_W1_R0,W1,R0,16a382db-6652-40d7-b2c2-9ebc2a8346cb,0.7886374987720046,0.01049999991664663,2677,2966.0378000116907,3136,732,1.0,0,0.001822,3173,887,2441,669,732,218,14098.605,0.0,False,1.0,0.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
156,6,D_W1_R0,W1,R0,2824e7c9-d194-4e88-9351-b96fcd20c3b3,1.2112250078644138,0.016725010937079787,3886,3539.1475999786053,4351,925,1.0,0,0.002175,3678,1109,2753,859,925,250,15239.584,0.0,False,1.0,0.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
157,7,D_W1_R0,W1,R0,11903be8-150c-4c09-8cad-961b6a997b81,1.065924996510148,0.00962500780588016,3181,3974.8324000102,3652,953,1.0,0,0.002453,3731,1188,2778,888,953,300,15748.342,0.0,False,0.95,1.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
158,8,D_W1_R0,W1,R0,07a43356-6acb-4a8a-b217-44824d05fdcc,1.297412505664397,0.018899991118814796,3284,3577.317799994489,3773,857,1.0,0,0.002092,3539,1038,2682,791,857,247,15635.073,0.0,False,1.0,0.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
159,9,D_W1_R0,W1,R0,c93631e2-2737-4525-a5d2-7af959c16659,1.221175003593089,0.02687499363673851,3314,4238.308700005291,3789,921,1.0,0,0.002251,3652,1121,2731,855,921,266,15718.659,0.0,False,1.0,1.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
160,10,D_W1_R0,W1,R0,c7670aaa-17d7-4aa7-ab3b-705830006b68,1.2033874991175253,0.01588000450283289,4791,4946.257199975662,5324,1353,1.0,0,0.003913,4287,1791,2934,1279,1353,512,24657.274,0.0,False,1.0,1.0,"{""flush_ratio"": 0.625, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
161,11,D_W1_R0,W1,R0,ee7b377d-7d50-42cb-9cbf-6f3f2ec12a37,0.5897125083720312,0.006724992999807,4844,4192.371999990428,5402,1354,1.0,0,0.002979,4293,1604,2939,1279,1354,325,18660.815,0.0,False,1.0,1.0,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
162,12,D_W1_R0,W1,R0,3f07439e-cd37-4381-8dfa-e2be79162272,0.709462499798974,0.006999995093792677,3480,3792.8052000061143,3966,907,1.0,0,0.002407,3646,1139,2739,839,907,300,16599.92,0.0,False,1.0,0.25,"{""flush_ratio"": 0.5, ""interaction_class"": ""Unknown"", ""available_trace_ratio"": 0.875}"
